person_id,first_name,last_name,age,gender,income,education_level,employment_status,marital_status,housing_type,customer_id,credit_score,credit_limit,outstanding_debt,payment_history,loan_purpose,loan_amount,loan_term
563,Bel,Collinson,51,Female,Rupiah,Master's Degree,Unemployed,Divorced,Rent,563,710,54768.98,10781.5,on-time,debt consolidation,75733.2,14
564,Rachelle,Sunter,19,Female,Yuan Renminbi,PhD,Employed,Divorced,Own,564,452,48864.58,29036.62,on-time,home improvement,62533.09,2
565,Norah,Grills,80,Female,Colon,Master's Degree,Employed,Widowed,Rent,565,488,51928.84,10432.17,missed,home improvement,88331.79,14
566,Wylie,Dils,29,Male,Lek,Master's Degree,Employed,Single,Own,566,554,2583.84,15602.93,late,debt consolidation,49714.64,8
567,Pascale,Checci,70,Male,Yuan Renminbi,Bachelor's Degree,Employed,Divorced,Mortgage,567,432,11091.56,18897.42,missed,home improvement,84831.21,8
568,Claybourne,Usborn,74,Male,Dollar,High School Diploma,Employed,Single,Rent,568,502,97543.69,4949.63,late,debt consolidation,16876.37,24
569,Forester,Brickwood,41,Male,Lari,Bachelor's Degree,Self-Employed,Married,Rent,569,320,19031.52,26877.43,on-time,home improvement,32757.35,9
570,Carmela,Philpotts,82,Female,Koruna,Master's Degree,Unemployed,Married,Mortgage,570,448,94306.22,22815.29,missed,debt consolidation,40731.58,25
571,Dex,McCarry,35,Male,Yuan Renminbi,High School Diploma,Employed,Single,Mortgage,571,656,54014.4,29305.01,on-time,debt consolidation,9569.07,30
572,Nilson,Adcocks,84,Genderfluid,Pound,Master's Degree,Unemployed,Widowed,Own,572,714,90088.51,6103.24,missed,debt consolidation,14540.89,10
573,Hetti,Seater,73,Female,Ruble,High School Diploma,Employed,Widowed,Rent,573,700,31886.56,42729.38,on-time,debt consolidation,32447.69,5
574,Ives,Bragger,44,Male,Yuan Renminbi,Master's Degree,Unemployed,Single,Rent,574,438,97566.19,25753.38,late,home improvement,16275.97,25
575,Casper,Nolte,25,Male,Yuan Renminbi,PhD,Self-Employed,Widowed,Own,575,620,80805.88,35152.7,on-time,medical expenses,57550.38,25
576,Misti,Gammie,80,Female,Euro,PhD,Unemployed,Married,Rent,576,451,40608.05,48604.87,on-time,medical expenses,48176.41,2
577,Standford,Chiswell,36,Male,Ngultrum,Bachelor's Degree,Employed,Divorced,Mortgage,577,586,75917.78,31228.7,missed,medical expenses,76996.75,24
578,Borg,Elmar,47,Male,Peso,PhD,Employed,Divorced,Own,578,561,96356.28,22238.47,on-time,debt consolidation,53715.39,2
579,Jeniece,Easson,61,Non-binary,Yuan Renminbi,High School Diploma,Self-Employed,Divorced,Mortgage,579,491,91401.31,41345.43,late,debt consolidation,22362.98,1
580,Dianna,Ccomini,21,Female,Yuan Renminbi,Master's Degree,Unemployed,Single,Rent,580,597,94928.72,26701.28,missed,home improvement,6733.73,22
581,Lionel,Apdell,36,Male,Dollar,High School Diploma,Self-Employed,Married,Rent,581,547,32185.24,27744.52,late,medical expenses,65966.61,27
582,Keary,Tackell,82,Bigender,Euro,High School Diploma,Unemployed,Single,Own,582,549,8766.75,33038.61,on-time,debt consolidation,3967.16,30
583,Trey,Tate,75,Male,Afghani,PhD,Self-Employed,Single,Own,583,518,68263.27,23198.97,missed,debt consolidation,47801.16,19
584,Valentine,Tann,32,Male,Shilling,Master's Degree,Unemployed,Married,Own,584,563,5931.32,25187.75,missed,home improvement,41595.72,7
585,Page,Accombe,64,Male,Rupiah,Bachelor's Degree,Unemployed,Widowed,Rent,585,564,31225.42,16398.34,on-time,home improvement,68098.44,4
586,Daffie,Palfreeman,42,Female,Yuan Renminbi,High School Diploma,Unemployed,Married,Rent,586,448,78789.09,42837.37,missed,home improvement,54909.99,29
587,Cad,Harston,58,Male,Peso,Master's Degree,Unemployed,Married,Rent,587,401,95640.72,11071.12,late,home improvement,12233.13,16
588,Joceline,Arnison,25,Female,Real,PhD,Employed,Divorced,Mortgage,588,551,50768.81,20984.97,late,debt consolidation,85615.82,13
589,Gregory,Giroldo,59,Male,Rupiah,Master's Degree,Employed,Single,Rent,589,463,21893.89,30638.3,late,home improvement,40133.09,13
590,Dirk,Menere,67,Male,Rupiah,Bachelor's Degree,Self-Employed,Widowed,Own,590,635,40110.18,34516.03,late,medical expenses,64208.65,10
591,Ora,Danielut,27,Genderfluid,Yuan Renminbi,High School Diploma,Unemployed,Divorced,Rent,591,567,12080.06,12228.03,on-time,medical expenses,4427.3,1
592,Chen,Mattusov,43,Male,Tenge,PhD,Unemployed,Widowed,Own,592,775,75596.55,3223.71,on-time,medical expenses,61668.75,28
593,Caldwell,Jerosch,60,Male,Zloty,PhD,Unemployed,Single,Rent,593,640,75341.68,24563.14,missed,home improvement,73643.67,16
594,Angeli,Geroldi,47,Male,Euro,High School Diploma,Unemployed,Divorced,Rent,594,401,39883.68,9318.84,on-time,medical expenses,38220.71,3
595,Cyrille,Hourston,18,Male,Yuan Renminbi,Bachelor's Degree,Self-Employed,Widowed,Rent,595,451,1019.8,18330.98,late,medical expenses,46724.43,27
596,Zora,Harsnipe,69,Female,Dong,PhD,Unemployed,Single,Rent,596,524,72999.33,31162.66,missed,medical expenses,50331.2,11
597,L;urette,Baber,65,Female,Peso,Bachelor's Degree,Self-Employed,Married,Mortgage,597,582,24207.51,10094.05,on-time,medical expenses,98125.76,10
598,Elijah,Grogono,62,Male,Ruble,PhD,Unemployed,Widowed,Rent,598,768,94249.73,47728.65,missed,debt consolidation,92788.23,12
599,Reinhold,Start,47,Bigender,Yuan Renminbi,Master's Degree,Unemployed,Single,Rent,599,596,79861.28,40589.66,missed,debt consolidation,22429.97,1
600,Carlita,De Domenico,22,Genderqueer,Dollar,Bachelor's Degree,Unemployed,Divorced,Rent,600,755,18349.44,35162.24,on-time,home improvement,55112.1,28
601,Addie,Seilmann,42,Female,Yuan Renminbi,Bachelor's Degree,Self-Employed,Divorced,Own,601,780,4304.42,42931.94,late,debt consolidation,71033.46,15
602,Seline,Serck,60,Female,Manat,High School Diploma,Employed,Single,Own,602,733,93503.53,39847.26,missed,debt consolidation,24795.1,4
603,Pyotr,Silbersak,43,Male,Euro,Bachelor's Degree,Self-Employed,Single,Rent,603,587,63835.92,13509.09,late,debt consolidation,52479.07,20
604,Anabelle,Disney,53,Female,Krona,High School Diploma,Employed,Divorced,Rent,604,457,9421.95,25523.81,missed,home improvement,79136.39,4
605,Nealon,Witherington,37,Male,Quetzal,Master's Degree,Self-Employed,Widowed,Own,605,355,25090.82,24714.1,on-time,debt consolidation,97411.1,26
606,Lurleen,Asty,23,Genderfluid,Euro,PhD,Unemployed,Married,Own,606,728,91886.29,1348.46,on-time,medical expenses,48676.98,23
607,Rod,Poletto,30,Male,Peso,PhD,Unemployed,Married,Mortgage,607,582,47916.69,19053.33,on-time,medical expenses,33487.84,16
608,Paige,Garraway,81,Male,Dollar,Master's Degree,Self-Employed,Single,Mortgage,608,306,81935.48,33277.4,on-time,medical expenses,47426.7,2
609,Christabella,Lesor,38,Female,Euro,Master's Degree,Self-Employed,Married,Mortgage,609,643,77528.44,33891.94,late,debt consolidation,28382.02,5
610,Kelby,Tomasello,32,Male,Dinar,Bachelor's Degree,Self-Employed,Single,Mortgage,610,517,46832.65,48382.18,missed,home improvement,48777.16,22
611,Elsinore,Spohrmann,55,Female,Sol,Bachelor's Degree,Unemployed,Widowed,Own,611,412,4376.15,41768.96,missed,debt consolidation,73224.22,26
612,Aurea,Turpie,27,Bigender,Euro,High School Diploma,Employed,Married,Own,612,372,8019.08,20870.67,on-time,debt consolidation,26052.21,21
613,Grantham,Batstone,83,Male,Yuan Renminbi,PhD,Unemployed,Married,Rent,613,516,69692.78,1270.37,missed,medical expenses,72004.27,14
614,Tiphani,Wharin,64,Female,Euro,Master's Degree,Unemployed,Divorced,Own,614,456,7075.66,15172.11,late,home improvement,8975.95,21
615,Melloney,Meneer,38,Female,Zloty,Bachelor's Degree,Unemployed,Divorced,Mortgage,615,618,24.69,13242.4,missed,medical expenses,65566.07,24
616,Filbert,Stopher,59,Male,Koruna,PhD,Self-Employed,Single,Own,616,462,49825.49,18674.28,late,medical expenses,57616.77,24
617,Domenico,Geraldez,80,Male,Zloty,High School Diploma,Unemployed,Single,Mortgage,617,646,63864.1,42822.82,on-time,debt consolidation,70657.66,1
618,Dalt,Etchells,65,Male,Peso,PhD,Self-Employed,Divorced,Rent,618,686,46736.07,40315.34,on-time,debt consolidation,60622.08,7
619,Shelia,Mander,81,Female,Franc,PhD,Unemployed,Single,Rent,619,651,75293.79,47366.04,on-time,home improvement,94264.66,7
620,Saundra,Mangion,53,Male,Euro,High School Diploma,Unemployed,Married,Own,620,746,92809.04,4466.81,missed,debt consolidation,67515.81,11
621,Lynnette,Buttler,53,Female,Zloty,Bachelor's Degree,Self-Employed,Divorced,Rent,621,728,58853.3,33559.7,late,medical expenses,17301.71,9
622,Audrie,Syversen,29,Female,Euro,Master's Degree,Employed,Divorced,Mortgage,622,601,46093.46,4275.72,late,home improvement,11237.02,29
623,Eziechiele,Rawstorn,81,Male,Euro,High School Diploma,Employed,Widowed,Own,623,841,54956.08,14348.24,on-time,medical expenses,55613.95,16
624,Sissie,Duester,75,Polygender,Baht,Bachelor's Degree,Unemployed,Single,Mortgage,624,621,89146.84,19957.45,on-time,home improvement,21957.01,12
625,Larissa,Belfrage,63,Female,Rupiah,High School Diploma,Self-Employed,Single,Own,625,720,26699.26,33641.69,late,home improvement,10942.07,26
626,Jerome,Kimbling,61,Male,Euro,High School Diploma,Self-Employed,Married,Rent,626,505,13832.27,39153.5,missed,home improvement,30400.86,19
627,Jeffy,Stollberg,29,Male,Peso,Master's Degree,Unemployed,Single,Rent,627,494,2340.29,17762.0,late,debt consolidation,20100.56,5
628,Bren,Hardwick,23,Male,Yuan Renminbi,Bachelor's Degree,Employed,Single,Mortgage,628,775,34291.75,13815.49,late,medical expenses,13281.93,18
629,Lyndsay,Croxall,81,Female,Rial,Master's Degree,Self-Employed,Married,Own,629,336,43211.33,17156.74,on-time,home improvement,23959.87,15
630,Inger,Buddock,47,Female,Yuan Renminbi,High School Diploma,Employed,Single,Own,630,706,39145.38,49672.3,missed,medical expenses,53278.87,14
631,Daveta,Wynes,63,Female,Peso,PhD,Self-Employed,Single,Mortgage,631,612,27300.34,36934.29,on-time,debt consolidation,72405.96,17
632,Gal,Duxfield,62,Male,Baht,PhD,Employed,Married,Own,632,310,78206.12,9302.26,on-time,medical expenses,46688.52,19
633,Durward,Enrietto,76,Male,Peso,High School Diploma,Employed,Widowed,Own,633,400,30246.97,41586.81,missed,debt consolidation,94821.7,28
634,Denys,Pinare,34,Male,Tugrik,Bachelor's Degree,Self-Employed,Single,Own,634,764,26615.9,27623.59,on-time,home improvement,24085.74,18
635,Emanuel,Drioli,30,Male,Euro,High School Diploma,Employed,Divorced,Mortgage,635,608,36025.97,27458.53,late,debt consolidation,69285.89,26
636,Dion,Morville,66,Female,Peso,PhD,Employed,Widowed,Rent,636,563,20413.92,23618.05,missed,home improvement,41766.32,18
637,Ainslee,Woodwind,18,Bigender,Dollar,Master's Degree,Self-Employed,Single,Mortgage,637,804,93.66,42867.9,late,debt consolidation,16590.83,1
638,Stephan,Physic,53,Male,Peso,Bachelor's Degree,Employed,Widowed,Own,638,467,96253.05,39270.58,missed,home improvement,20385.47,13
639,Gardie,Antoons,82,Male,Yuan Renminbi,High School Diploma,Unemployed,Divorced,Own,639,538,41570.53,20452.13,on-time,debt consolidation,88043.0,13
640,Jasun,Barta,71,Male,Boliviano,Bachelor's Degree,Employed,Married,Own,640,762,50514.17,16036.5,missed,home improvement,60506.34,7
641,Heather,Flohard,30,Female,Taka,Master's Degree,Unemployed,Widowed,Rent,641,491,33716.38,43589.55,on-time,home improvement,40066.41,25
642,Jacklin,Lewsley,83,Female,Yuan Renminbi,High School Diploma,Self-Employed,Single,Own,642,441,52531.21,27782.95,late,home improvement,59938.98,11
643,Rustin,McBeath,75,Polygender,Peso,PhD,Employed,Married,Own,643,790,37428.4,40205.49,missed,home improvement,19273.28,19
644,Vern,Pleass,29,Male,Dinar,Master's Degree,Employed,Widowed,Own,644,438,23672.8,28661.43,missed,medical expenses,27293.42,3
645,Onfroi,Tender,42,Male,Krona,Bachelor's Degree,Self-Employed,Married,Own,645,316,20679.26,48551.1,missed,home improvement,24364.94,17
646,Blanche,Genney,37,Female,Euro,Bachelor's Degree,Self-Employed,Widowed,Rent,646,467,85261.32,3590.4,late,home improvement,62005.56,2
647,Deina,Uren,85,Female,Rupee,PhD,Employed,Divorced,Rent,647,343,29485.54,42161.53,missed,debt consolidation,61463.72,23
648,Rhys,Rival,72,Male,Yuan Renminbi,PhD,Employed,Divorced,Rent,648,571,36399.91,9854.01,missed,home improvement,96785.17,30
649,Alvina,Goldsbrough,57,Female,Peso,High School Diploma,Self-Employed,Widowed,Rent,649,550,58060.2,28710.11,missed,medical expenses,44948.75,8
650,Melisande,Shurrock,36,Female,Koruna,High School Diploma,Unemployed,Divorced,Mortgage,650,779,64095.3,45269.33,late,medical expenses,7505.14,24
651,Francis,Bynold,38,Male,Peso,Master's Degree,Employed,Married,Rent,651,714,44091.11,19645.33,missed,medical expenses,76886.49,21
652,Quintina,Verrier,64,Female,Rupiah,High School Diploma,Self-Employed,Married,Own,652,517,77673.86,48534.75,late,debt consolidation,7338.06,21
653,Andre,Durram,26,Male,Peso,Master's Degree,Employed,Single,Rent,653,811,86614.87,7986.38,missed,home improvement,5634.69,25
654,Joanne,Bladge,85,Female,Ruble,High School Diploma,Self-Employed,Single,Own,654,426,46930.23,32639.77,on-time,home improvement,98903.4,20
655,Deni,Barfitt,55,Female,Dirham,High School Diploma,Unemployed,Single,Rent,655,314,6515.83,13653.81,on-time,home improvement,69155.5,30
656,Doralynn,Umpleby,64,Female,Krona,PhD,Self-Employed,Divorced,Rent,656,348,61910.96,31606.39,late,medical expenses,79796.07,14
657,Eolande,Cayford,31,Female,Dollar,Bachelor's Degree,Employed,Divorced,Rent,657,540,91235.03,45416.9,missed,home improvement,98311.09,3
658,Alister,Essberger,73,Male,Yuan Renminbi,Master's Degree,Unemployed,Widowed,Mortgage,658,614,96043.18,31539.73,on-time,medical expenses,31404.47,27
659,Rubi,Vardon,68,Female,Peso,PhD,Self-Employed,Widowed,Rent,659,403,45638.07,17697.23,late,debt consolidation,59782.66,2
660,Fanchon,Ost,81,Female,Lempira,Master's Degree,Unemployed,Divorced,Rent,660,638,83985.55,21813.2,missed,medical expenses,3988.81,25
661,Bettye,Andreopolos,50,Female,Peso,Master's Degree,Self-Employed,Divorced,Own,661,621,11193.9,7185.16,late,home improvement,5743.47,2
662,Edee,Bister,48,Female,Dong,Bachelor's Degree,Self-Employed,Widowed,Own,662,833,59921.86,24504.41,late,home improvement,16464.17,27
663,Ashlan,Ionnidis,31,Female,Dollar,Bachelor's Degree,Unemployed,Divorced,Rent,663,784,70136.35,18796.47,on-time,debt consolidation,51493.83,23
664,Fawne,Farragher,67,Female,Yuan Renminbi,Bachelor's Degree,Self-Employed,Married,Rent,664,782,35116.34,11619.59,missed,debt consolidation,44210.63,10
665,Ailee,Geldart,68,Polygender,Real,PhD,Self-Employed,Divorced,Own,665,772,42387.7,42324.34,missed,home improvement,87890.21,3
666,Fran,Simanenko,30,Male,Sol,High School Diploma,Employed,Married,Own,666,481,79551.9,49012.75,late,debt consolidation,10825.99,22
667,Alexei,Dearell,30,Male,Ruble,Bachelor's Degree,Employed,Widowed,Rent,667,668,21494.89,15467.64,missed,medical expenses,69507.0,15
668,Charlean,Holde,77,Female,Yuan Renminbi,High School Diploma,Unemployed,Single,Rent,668,383,32713.24,15813.27,late,medical expenses,96689.81,15
669,Cloris,Fynan,29,Female,Ruble,PhD,Self-Employed,Divorced,Mortgage,669,498,92734.4,48338.89,on-time,medical expenses,39170.71,12
670,Traver,Ewin,22,Male,Euro,Bachelor's Degree,Employed,Married,Rent,670,575,78295.54,35675.86,late,medical expenses,80785.66,9
671,Cassy,MacGaughey,66,Female,Krona,Bachelor's Degree,Self-Employed,Married,Own,671,507,12951.31,37452.63,missed,medical expenses,19047.93,11
672,Baldwin,Carlile,79,Genderfluid,Krona,High School Diploma,Self-Employed,Widowed,Own,672,439,58063.41,7449.9,missed,home improvement,86777.51,23
673,Dale,Gabbotts,64,Female,Yuan Renminbi,Master's Degree,Unemployed,Divorced,Mortgage,673,525,55070.59,22859.61,missed,medical expenses,30760.46,10
674,Burt,Di Lucia,72,Non-binary,Yuan Renminbi,PhD,Employed,Single,Mortgage,674,428,29576.67,562.06,late,medical expenses,6802.55,23
675,Gaylene,Mighele,82,Female,Yuan Renminbi,Master's Degree,Employed,Single,Mortgage,675,590,51127.46,21063.72,missed,medical expenses,45542.04,23
676,Winthrop,Saker,62,Male,Dram,High School Diploma,Employed,Widowed,Rent,676,660,48313.58,304.23,late,medical expenses,5068.92,11
677,Ester,Divine,67,Female,Yuan Renminbi,High School Diploma,Self-Employed,Divorced,Mortgage,677,439,68217.02,29692.89,on-time,debt consolidation,21584.33,27
678,Denys,Nursey,84,Male,Ruble,Master's Degree,Employed,Divorced,Rent,678,450,69075.77,30009.29,late,home improvement,86009.86,1
679,Gonzalo,Maber,18,Agender,Manat,Bachelor's Degree,Self-Employed,Single,Rent,679,571,71039.35,13525.78,missed,medical expenses,5282.06,27
680,Graeme,Kopf,54,Male,Rupee,PhD,Employed,Married,Rent,680,604,64455.27,36608.44,late,debt consolidation,74111.16,28
681,Diana,Norcliff,23,Female,Dollar,PhD,Self-Employed,Married,Rent,681,640,32071.28,32161.92,on-time,debt consolidation,22663.28,15
682,Chrysa,Thornborrow,23,Female,Franc,High School Diploma,Employed,Married,Mortgage,682,515,76.38,47956.09,late,medical expenses,11946.46,15
683,Gabrila,Casbourne,83,Female,Euro,PhD,Employed,Divorced,Mortgage,683,462,38652.43,29126.87,on-time,medical expenses,72467.25,30
684,Lorinda,Galiford,49,Female,Yuan Renminbi,PhD,Unemployed,Divorced,Rent,684,832,10949.02,36696.94,missed,home improvement,56214.54,1
685,Lynelle,McConaghy,65,Female,Dollar,Master's Degree,Unemployed,Divorced,Mortgage,685,579,61582.35,25333.8,late,debt consolidation,55705.2,23
686,Paule,Stutard,25,Female,Yuan Renminbi,Master's Degree,Unemployed,Single,Rent,686,537,47306.79,25067.47,on-time,medical expenses,89397.18,21
687,Curcio,Leggatt,76,Male,Ruble,High School Diploma,Employed,Single,Mortgage,687,804,56991.97,40655.61,on-time,debt consolidation,31506.79,19
688,Albertina,Spottiswood,71,Female,Peso,Master's Degree,Employed,Widowed,Own,688,628,90630.34,22575.64,on-time,medical expenses,89735.09,7
689,Quent,Kerner,59,Male,Yuan Renminbi,PhD,Employed,Divorced,Mortgage,689,841,8296.96,17170.96,missed,medical expenses,9812.47,7
690,Susannah,Giller,83,Female,Rupiah,Bachelor's Degree,Unemployed,Divorced,Mortgage,690,597,16609.44,45614.86,missed,debt consolidation,76064.61,23
691,Angelina,Flipek,20,Female,Zloty,Bachelor's Degree,Self-Employed,Divorced,Mortgage,691,320,48907.92,12943.66,missed,home improvement,82148.89,17
692,Brita,Dennerly,81,Female,Rupiah,Master's Degree,Employed,Married,Mortgage,692,409,40505.69,35258.04,missed,debt consolidation,11627.83,27
693,Ricard,Fitzsymon,39,Male,Yuan Renminbi,Master's Degree,Unemployed,Widowed,Mortgage,693,628,74116.7,15063.03,missed,home improvement,58932.59,15
694,Ranna,Filler,57,Female,Rupiah,High School Diploma,Employed,Married,Own,694,749,18708.03,34832.27,on-time,medical expenses,56573.95,30
695,Giselle,Ianetti,19,Female,Yuan Renminbi,Master's Degree,Self-Employed,Married,Own,695,755,41906.98,45535.25,on-time,medical expenses,60640.68,21
696,Carlye,Finn,83,Female,Rupiah,PhD,Employed,Single,Mortgage,696,612,48022.52,14060.45,on-time,home improvement,35876.56,30
697,Eunice,Cotsford,82,Female,Euro,High School Diploma,Self-Employed,Single,Mortgage,697,422,1857.46,32125.81,missed,medical expenses,71839.1,1
698,Stephana,Bakhrushkin,57,Female,Euro,Master's Degree,Self-Employed,Divorced,Mortgage,698,532,82176.32,33568.51,late,medical expenses,37974.97,19
699,Munroe,Ibbett,79,Male,Euro,Master's Degree,Employed,Divorced,Mortgage,699,644,17158.61,22548.99,missed,medical expenses,65481.49,22
700,Jeremias,Eate,30,Male,Rupiah,High School Diploma,Self-Employed,Single,Mortgage,700,556,61070.1,8462.66,on-time,medical expenses,58108.7,25
701,Gwyneth,Bridewell,63,Female,Yuan Renminbi,Master's Degree,Employed,Married,Own,701,326,3411.36,27381.14,late,medical expenses,26952.86,6
702,Bliss,Faulconer,42,Female,Yuan Renminbi,Master's Degree,Unemployed,Divorced,Rent,702,740,62282.55,25609.48,missed,home improvement,85374.3,29
703,Chaim,Elis,81,Male,Euro,High School Diploma,Unemployed,Widowed,Own,703,469,57219.71,38658.16,on-time,debt consolidation,36204.9,10
704,Ally,Celle,76,Female,Ruble,PhD,Self-Employed,Married,Mortgage,704,616,30418.18,3535.23,on-time,medical expenses,6461.67,30
705,Hedvige,Hobble,61,Female,Rupiah,Bachelor's Degree,Self-Employed,Married,Own,705,837,14328.27,42719.43,late,home improvement,99880.32,16
706,Erroll,Vondrak,37,Male,Lek,PhD,Self-Employed,Divorced,Mortgage,706,650,20342.4,30078.1,late,home improvement,25064.57,15
707,Any,Loftus,56,Male,Rupiah,High School Diploma,Employed,Single,Own,707,741,94646.88,13980.46,on-time,medical expenses,84302.48,3
708,Benjie,Jurn,61,Male,Rupiah,High School Diploma,Unemployed,Divorced,Mortgage,708,841,70817.39,24083.5,missed,home improvement,13820.62,27
709,Derick,Eisikovitsh,82,Male,Real,PhD,Self-Employed,Single,Mortgage,709,781,46118.78,22516.54,missed,home improvement,18930.39,18
710,Morgan,Ling,27,Male,Ruble,Bachelor's Degree,Self-Employed,Divorced,Own,710,700,20739.47,23599.22,late,debt consolidation,69727.92,7
711,Adriaens,Mityakov,85,Polygender,Euro,PhD,Self-Employed,Married,Own,711,799,46921.6,37940.0,missed,home improvement,6794.36,15
712,Jackqueline,Berndtsson,61,Female,Peso,Master's Degree,Employed,Divorced,Rent,712,506,55534.59,49077.46,on-time,debt consolidation,5967.43,27
713,Lyn,Salazar,36,Female,Ruble,High School Diploma,Unemployed,Divorced,Mortgage,713,656,76191.71,34891.96,late,home improvement,73778.79,6
714,Kaylil,Callow,37,Female,Euro,PhD,Self-Employed,Widowed,Own,714,609,9561.39,32806.33,late,medical expenses,3065.88,1
715,Kirby,Dunlop,24,Male,Ruble,Bachelor's Degree,Unemployed,Widowed,Mortgage,715,802,30391.02,22805.72,late,debt consolidation,55281.07,12
716,Omar,Ions,79,Male,Rupiah,Master's Degree,Unemployed,Single,Rent,716,698,15654.36,1620.58,missed,medical expenses,83844.07,9
717,Calley,Irnis,21,Female,Franc,Master's Degree,Unemployed,Widowed,Mortgage,717,678,78373.75,24666.25,on-time,medical expenses,17909.99,28
718,Dallas,Gallihaulk,64,Male,Yuan Renminbi,PhD,Unemployed,Widowed,Own,718,308,91139.39,48074.18,missed,home improvement,12097.65,2
719,Emalia,Camock,34,Female,Ruble,Bachelor's Degree,Unemployed,Widowed,Mortgage,719,450,5898.52,47760.85,missed,home improvement,54437.04,28
720,Phebe,McGirr,41,Female,Yen,High School Diploma,Employed,Single,Mortgage,720,340,35860.0,48724.57,missed,medical expenses,63897.96,6
721,Emmit,McGooch,33,Male,Rupiah,High School Diploma,Employed,Single,Rent,721,405,16874.93,2307.76,late,medical expenses,49310.19,22
722,Salomone,Flintiff,72,Male,Euro,Bachelor's Degree,Unemployed,Married,Rent,722,745,26099.27,38911.13,missed,medical expenses,30173.93,12
723,Shellysheldon,Howsego,38,Male,Real,High School Diploma,Unemployed,Married,Own,723,326,12923.07,49816.3,missed,home improvement,69601.67,27
724,Gael,Joicey,63,Male,Kwacha,Bachelor's Degree,Unemployed,Married,Mortgage,724,781,45159.9,44594.9,on-time,debt consolidation,39600.31,25
725,Reine,Steljes,71,Genderqueer,Sol,PhD,Employed,Single,Rent,725,798,27540.35,26106.73,on-time,medical expenses,73844.51,29
726,Simonne,Notti,76,Female,Peso,High School Diploma,Employed,Single,Rent,726,811,57755.51,41655.21,on-time,debt consolidation,56305.28,26
727,Virginia,Moysey,61,Bigender,Rupiah,Bachelor's Degree,Self-Employed,Single,Own,727,300,81077.8,8135.93,late,medical expenses,29126.37,11
728,Asa,Staley,41,Genderqueer,Hryvnia,High School Diploma,Employed,Married,Mortgage,728,371,95546.83,11728.51,late,home improvement,63373.78,22
729,Nathanial,Doughty,34,Male,Ruble,PhD,Employed,Widowed,Own,729,566,88378.72,4511.71,late,home improvement,16637.33,17
730,Adelaide,Giorgietto,44,Female,Euro,High School Diploma,Self-Employed,Married,Rent,730,737,73779.12,27134.76,late,home improvement,75461.94,3
731,Grier,Gasken,23,Female,Loti,Bachelor's Degree,Unemployed,Single,Rent,731,850,87653.56,31369.13,late,medical expenses,25624.22,2
732,Henrietta,Evitt,78,Female,Naira,Master's Degree,Self-Employed,Married,Own,732,792,75338.95,11107.87,missed,debt consolidation,23168.96,12
733,Annie,Swancock,63,Female,Yuan Renminbi,Bachelor's Degree,Self-Employed,Married,Rent,733,471,44402.75,19489.07,late,medical expenses,3922.03,20
734,Elyn,Stitwell,30,Female,Rial,Bachelor's Degree,Unemployed,Divorced,Own,734,698,66742.9,6794.83,on-time,debt consolidation,45579.61,8
735,Orland,Liggons,61,Genderfluid,Rupiah,PhD,Employed,Divorced,Own,735,834,20347.27,29190.09,late,medical expenses,8207.44,2
736,Pat,Rickards,70,Female,Yen,PhD,Self-Employed,Divorced,Own,736,358,90731.45,35660.44,on-time,debt consolidation,29510.61,20
737,Kelila,Gerding,28,Female,Rand,Master's Degree,Unemployed,Married,Own,737,775,33586.15,37976.66,late,medical expenses,11323.81,24
738,Inigo,Measor,26,Male,Dollar,High School Diploma,Employed,Widowed,Own,738,343,8653.91,14673.64,on-time,debt consolidation,4181.83,1
739,Annadiane,Burbudge,38,Female,Euro,Master's Degree,Self-Employed,Married,Mortgage,739,553,58033.69,12080.78,missed,home improvement,65900.08,15
740,Bethena,McEllen,78,Female,Yuan Renminbi,High School Diploma,Self-Employed,Married,Own,740,790,60627.7,33189.48,on-time,medical expenses,99863.21,28
741,Anderea,Elkin,52,Female,Yen,PhD,Employed,Single,Mortgage,741,480,75903.8,967.59,missed,debt consolidation,42370.56,9
742,Rhianon,Beard,70,Bigender,Peso,PhD,Self-Employed,Single,Mortgage,742,830,88402.96,12185.14,on-time,home improvement,52215.51,30
743,Linnie,Hoff,45,Female,Dong,PhD,Self-Employed,Widowed,Own,743,324,65713.52,43124.6,late,medical expenses,26985.61,30
744,Brandea,Perelli,46,Female,Euro,High School Diploma,Unemployed,Single,Rent,744,620,21660.25,3268.91,on-time,home improvement,63767.67,9
745,Magdalene,Crabb,59,Female,Sol,Bachelor's Degree,Unemployed,Widowed,Mortgage,745,580,79359.69,26466.24,late,medical expenses,37436.16,16
746,Rudie,Trematick,50,Male,Quetzal,High School Diploma,Employed,Married,Rent,746,579,18218.6,27828.74,missed,debt consolidation,41775.68,11
747,Bertram,Otto,36,Male,Naira,Master's Degree,Self-Employed,Divorced,Mortgage,747,339,21774.13,207.76,missed,debt consolidation,19121.41,19
748,Bastian,Lightbody,26,Male,Sol,High School Diploma,Self-Employed,Single,Mortgage,748,351,85905.16,36794.17,missed,debt consolidation,76168.26,2
749,Amos,Danne,23,Male,Yen,Master's Degree,Employed,Divorced,Own,749,456,21094.32,17099.34,late,debt consolidation,76002.39,7
750,Burnaby,Fellon,26,Male,Rupiah,Bachelor's Degree,Self-Employed,Single,Mortgage,750,753,89245.93,44931.46,missed,debt consolidation,71717.53,6
